titulo,link,data_publicacao,fonte,sim_tecnologia,sim_grupo,sim_impacto,relevante_semantico
Por que tantos negros são alvo de prisão injusta com base em reconhecimentos,https://ponte.org/por-que-tantos-negros-sao-alvo-de-prisao-injusta-com-base-em-reconhecimentos/,17 de set. de 2020,Ponte Jornalismo,0.2521431,0.66623986,0.59272647,True
Homem negro é preso injustamente por causa de reconhecimento facial defeituoso,https://www.estadao.com.br/link/homem-negro-e-preso-injustamente-por-causa-de-reconhecimento-facial-defeituoso/,26 de jun. de 2020,Estadão,0.54023695,0.56354153,0.47332555,True
"Sistema de reconhecimento facial erra, e homem negro é preso por engano",https://www.uol.com.br/tilt/noticias/redacao/2020/06/25/homem-e-preso-apos-erro-de-tecnologia-de-reconhecimento-facial-nos-eua.htm,25 de jun. de 2020,UOL,0.6081041,0.55847853,0.46791276,True
"Mulheres negras, indígenas, quilombolas e de terreiro debatem sobre conquistas e desafios",https://www.sps.ce.gov.br/2020/11/11/novembro-negro-mulheres-negras-indigenas-quilombolas-e-de-terreiro-debatem-suas-conquistas-e-desafios-em-aula-sobre-formacao-etnico-racial/,11 de nov. de 2020,Secretaria da Proteção Social,0.2024234,0.6634114,0.55315876,True
Belford Roxo pede justiça contra racismo estrutural,https://www.anf.org.br/belford-roxo-pede-justica-contra-racismo-estrutural/,25 de nov. de 2020,ANF - Agência de Notícias das Favelas,0.11240879,0.45625645,0.6138834,True
Náutico lança camisa em apoio à luta antirracista,https://www.nautico-pe.com.br/noticias/4024/elenco,18 de set. de 2020,Clube Náutico,0.2360515,0.5554502,0.61224246,True
Sistema de I.A. falha em identificar pessoas não brancas e universidade desiste de usar reconhecimento facial,https://epocanegocios.globo.com/Tecnologia/noticia/2020/02/racismo-em-i-leva-universidade-desistir-de-reconhecimento-facial-no-campus.html,25 de fev. de 2020,Época Negócios,0.5179635,0.4138389,0.44959915,True
"'Algoritmos têm responsabilidade pela violência contra mulheres e pessoas negras', diz pesquisadora da UCLA",https://oglobo.globo.com/celina/algoritmos-tem-responsabilidade-pela-violencia-contra-mulheres-pessoas-negras-diz-pesquisadora-da-ucla-1-24544698,23 de jul. de 2020,O Globo,0.12482114,0.5577214,0.52822644,True
Usuários acusam Twitter de racismo por priorizar fotos de brancos a negros,https://www.metropoles.com/entretenimento/usuarios-acusam-twitter-de-racismo-por-priorizar-fotos-de-brancos-a-negros,20 de set. de 2020,Metrópoles,0.27064353,0.47241253,0.5383214,True
"Emojis são criados com base na percepção de brancos, constata estudo",https://revistagalileu.globo.com/Tecnologia/noticia/2020/07/emojis-sao-criados-com-base-na-percepcao-de-brancos-constata-estudo.html,20 de jul. de 2020,Globo,0.38480514,0.41125336,0.44859222,True
O lado racista do Design – Parte II,https://sala7design.com.br/2020/09/28/o-lado-racista-do-design-parte-ii/,28 de set. de 2020,Sala7design,0.3309692,0.5872789,0.7166157,True
Qual o impacto da tecnologia de reconhecimento facial na população negra?,https://jornal.usp.br/ciencias/qual-o-impacto-da-tecnologia-de-reconhecimento-facial-na-populacao-negra/,4 de mai. de 2021,Jornal da USP,0.7315631,0.6059866,0.43163577,True
"Sob críticas por viés racial, reconhecimento facial chega a 20 estados",https://www1.folha.uol.com.br/cotidiano/2021/07/sob-criticas-por-vies-racial-reconhecimento-facial-chega-a-20-estados.shtml,9 de jul. de 2021,Folha de S.Paulo,0.6513972,0.44651812,0.47096363,True
Reconhecimento facial e a insegurança das pessoas negras,https://almapreta.com.br/sessao/quilombo/reconhecimento-facial-e-a-inseguranca-das-pessoas-negras/,10 de set. de 2021,Alma Preta Jornalismo,0.64843345,0.7290181,0.58364874,True
Nina da Hora: Reconhecimento facial na segurança pública tem viés racista e deve ser banido,https://blogs.oglobo.globo.com/malu-gaspar/post/nina-da-hora-reconhecimento-facial-na-seguranca-publica-tem-vies-racista-e-deve-ser-banido.html,25 de set. de 2021,Globo,0.56133425,0.468229,0.5856235,True
"'Se você denuncia machismo e racismo, é tratada como louca', diz Timnit Gebru",https://www.bbc.com/portuguese/internacional-58507638,9 de set. de 2021,BBC,0.20999727,0.45348373,0.6129742,True
Como o reconhecimento falho em delegacias leva negros e pobres para a prisão,https://conectas.org/noticias/como-o-reconhecimento-falho-em-delegacias-leva-negros-e-pobres-para-a-prisao/,29 de nov. de 2021,Conectas,0.25283656,0.59260976,0.5447533,True
O algoritmo e racismo nosso de cada dia,https://piaui.folha.uol.com.br/o-algoritmo-e-racismo-nosso-de-cada-dia/,2 de jan. de 2021,Revista Piauí,0.5735622,0.45421392,0.60719687,True
Empresa brasileira promete 99% de precisão no reconhecimento facial de negros,https://olhardigital.com.br/2021/04/23/seguranca/empresa-brasileira-promete-99-de-precisao-no-reconhecimento-facial-de-negros/,23 de abr. de 2021,Olhar Digital,0.55061173,0.53924716,0.323758,True
Cufa fez cadastramento facial de pessoas em favelas; tecnologia pode promover racismo,https://www.brasildefato.com.br/2021/04/26/cufa-fez-cadastramento-facial-de-pessoas-em-favelas-tecnologia-pode-promover-racismo/,26 de abr. de 2021,Brasil de Fato,0.5683879,0.5556598,0.5897171,True
Racismo algorítmico: impactos da cor no ambiente virtual,https://projetocolabora.com.br/ods10/racismo-algoritmico/,23 de fev. de 2021,#Colabora - Jornalismo Sustentável,0.36587545,0.43546528,0.5832374,True
Os Avanços Tecnológicos e o Racismo Algorítmico,https://averdade.org.br/2021/12/os-avancos-tecnologicos-e-o-racismo-algoritmico/,9 de dez. de 2021,Jornal A Verdade,0.49733877,0.507728,0.67112935,True
Racismo algorítmico: a inteligência artificial a serviço da discriminação,https://www.correiobraziliense.com.br/opiniao/2021/01/4902182-racismo-algoritmico-a-inteligencia-artificial-a-servico-da-discriminacao.html,23 de jan. de 2021,Correio Braziliense,0.5878271,0.43760666,0.6492523,True
Elas no Comando debate o racismo algorítmico,https://al.se.leg.br/elas-no-comando-debate-o-racismo-algoritmico/,4 de ago. de 2021,Assembleia Legislativa de Sergipe,0.44422513,0.5237075,0.6731975,True
Tecnologia do reconhecimento facial na segurança pública pode aprofundar racismo e misoginia,https://jornal.usp.br/atualidades/tecnologia-do-reconhecimento-facial-na-seguranca-publica-pode-aprofundar-racismo-e-misoginia/,27 de set. de 2021,Jornal da USP,0.62387395,0.45035365,0.5254141,True
Nova ferramenta de reconhecimento facial pretende reduzir racismo algorítmico,https://almapreta.com.br/sessao/cotidiano/empresa-promete-precisao-de-quase-100-em-reconhecimento-facial-de-pessoas-negras/,26 de abr. de 2021,Alma Preta Jornalismo,0.73079646,0.46725088,0.47715375,True
"Nos erros de reconhecimento facial, um “caso isolado” atrás do outro",https://piaui.folha.uol.com.br/nos-erros-de-reconhecimento-facial-um-caso-isolado-atras-do-outro/,24 de set. de 2021,Revista Piauí,0.7162563,0.36286944,0.4808607,True
"Além do racismo, reconhecimento facial erra mais em pessoas trans",https://www.uol.com.br/tilt/noticias/redacao/2021/02/14/nao-e-so-racismo-reconhecimento-facial-tambem-erra-mais-em-pessoas-trans.htm,14 de fev. de 2021,UOL,0.5784269,0.42794213,0.48807302,True
Efeito de algoritmos racistas pode ser mais devastador do que você imagina,https://www.uol.com.br/tilt/reportagens-especiais/como-os-algoritmos-espalham-racismo/,26 de jan. de 2021,UOL,0.3637181,0.40909883,0.5569167,True
Guterres: “mal pernicioso” do racismo está difundido em todas as sociedades,https://brasil.un.org/pt-br/122950-guterres-%E2%80%9Cmal-pernicioso%E2%80%9D-do-racismo-est%C3%A1-difundido-em-todas-sociedades,23 de mar. de 2021,As Nações Unidas no Brasil,0.2580891,0.7160313,0.78840744,True
EUA: Polícia prende inocente a partir de sistema de reconhecimento facial,https://www.cnnbrasil.com.br/internacional/sistema-de-reconhecimento-facial-enviou-este-homem-inocente-para-a-prisao/,3 de mai. de 2021,CNN Brasil,0.64214456,0.30576307,0.48046592,True
Mulheres negras debatem avanços e desafios no combate ao racismo 20 anos após Durban,https://brasil.un.org/pt-br/152259-mulheres-negras-debatem-avan%C3%A7os-e-desafios-no-combate-ao-racismo-20-anos-ap%C3%B3s-durban,19 de out. de 2021,As Nações Unidas no Brasil,0.13118342,0.6302751,0.6007485,True
5 práticas antirracistas para implementar no dia a dia,https://ibdfam.org.br/noticias/8288/,22 de mar. de 2021,IBDFAM : Instituto Brasileiro de Direito de Família,0.16599599,0.6288713,0.6853229,True
Tecnologia para filtros em redes sociais reforça padrão racista,https://www1.folha.uol.com.br/cotidiano/2021/08/tecnologia-para-filtros-em-redes-sociais-reforca-padrao-racista.shtml,1 de ago. de 2021,Folha de S.Paulo,0.2684999,0.4988233,0.633764,True
Algoritmos: pesquisadores explicam tecnologia que intensifica racismo,https://agenciabrasil.ebc.com.br/direitos-humanos/noticia/2021-03/algoritmos-pesquisadores-explicam-tecnologia-que-intensifica-racismo,28 de mar. de 2021,Agência Brasil,0.4905351,0.4804492,0.61394596,True
‘O colorismo é o braço articulado do racismo’,https://www.cartacapital.com.br/entrevistas/o-colorismo-e-o-braco-articulado-do-racismo/,24 de mar. de 2021,CartaCapital,0.27053988,0.63823783,0.8330692,True
Facebook desativa inteligência artificial por racismo,https://istoedinheiro.com.br/facebook-desativa-inteligencia-artificial-por-racismo,5 de set. de 2021,ISTOÉ DINHEIRO,0.46407682,0.34830165,0.49003816,True
Filtro segue padrões racistas em rede social - 29/07/2021 - Treinamento,https://fotografia.folha.uol.com.br/galerias/1706661128889538-filtro-seguepadroesracistas-emrede-social,1 de ago. de 2021,UOL,0.2618592,0.5494268,0.69156677,True
"Com didatismo, ""Coded Bias"" é um ""O Dilema das Redes"" sobre falhas das IAs",https://www.uol.com.br/tilt/noticias/redacao/2021/04/10/coded-bias-da-netflix-prova-como-a-tecnologia-e-racista-e-viola-direitos.htm,10 de abr. de 2021,UOL,0.47361174,0.21497029,0.40004447,True
"Racismo do Judiciário: nas cadeias lotadas, mais de 30% dos presos não tiveram direito a julgamento",https://www.esquerdadiario.com.br/Racismo-do-Judiciario-nas-cadeias-lotadas-mais-de-30-dos-presos-nao-tiveram-direito-a-julgamento,20 de nov. de 2021,Esquerda Diário,0.10459263,0.4152532,0.66975147,True
Entenda por que imagem de feto negro gerou polêmica sobre ilustrações,https://www.metropoles.com/saude/entenda-por-que-imagem-de-feto-negro-gerou-polemica-sobre-ilustracoes,12 de dez. de 2021,Metrópoles,0.41407794,0.5678076,0.3962285,True
Vozes contra o racismo: mulheres negras lutam por representatividade,https://www.correiobraziliense.com.br/revista-do-correio/2021/11/4962037-vozes-contra-o-racismo-mulheres-negras-lutam-por-representatividade.html,16 de nov. de 2021,Correio Braziliense,0.23563576,0.734531,0.6559327,True
Raízes do racismo digital remontam às ferrovias do século XIX,https://fastcompanybrasil.com/impacto/raizes-do-racismo-digital-remontam-as-ferrovias-do-seculo-xix/,29 de out. de 2021,Fast Company Brasil,0.16676585,0.4138302,0.47346485,True
Negros são 81% dos presos injustamente por reconhecimento fotográfico no Brasil,https://noticiapreta.com.br/negros-sao-81-dos-presos-injustamente-por-reconhecimento-fotografico-no-brasil/,14 de set. de 2021,Notícia Preta,0.32881504,0.5339217,0.4497065,True
"Reconhecimento facial aprofunda racismo estrutural, dizem pesquisadoras",https://www.cut.org.br/noticias/reconhecimento-facial-aprofunda-racismo-estrutural-dizem-pesquisadoras-2595,13 de dez. de 2022,CUT - Central Única dos Trabalhadores,0.68918544,0.57542306,0.65813124,True
Racismo algorítmico: Tecnologias de reconhecimento facial se tornam um pesadelo para pessoas negras,https://www.moneytimes.com.br/racismo-algoritmico-tecnologias-de-reconhecimento-facial-se-tornam-um-pesadelo-para-pessoas-negras/,28 de jan. de 2022,Money Times,0.66257596,0.61359805,0.60707664,True
"Entenda o racismo algorítmico, que também atinge negros fora das redes",https://www1.folha.uol.com.br/tec/2022/10/entenda-o-racismo-algoritmico-que-tambem-atinge-negros-fora-das-redes.shtml,14 de out. de 2022,Folha de S.Paulo,0.35340372,0.6125432,0.7088922,True
Reconhecimento Facial: Entenda o impacto da Inteligência Artificial na vida da população negra,https://exame.com/esg/reconhecimento-facial-entenda-o-impacto-da-inteligencia-artificial-na-vida-da-populacao-negra/,4 de out. de 2022,Exame,0.70053476,0.5520756,0.4354558,True
80% das prisões errôneas por reconhecimento facial no RJ são de negros,https://agenciabrasil.ebc.com.br/radioagencia-nacional/justica/audio/2022-01/80-das-prisoes-erroneas-por-reconhecimento-facial-no-rj-sao-de-negros,12 de jan. de 2022,Agência Brasil,0.42064932,0.5957611,0.55624425,True
Câmeras com reconhecimento facial no Recife podem agravar racismo e ameaçar direitos,https://www.brasildefato.com.br/2022/03/21/cameras-com-reconhecimento-facial-no-recife-podem-agravar-racismo-e-ameacar-direitos/,21 de mar. de 2022,Brasil de Fato,0.57149047,0.49490312,0.514346,True
A influência do racismo estrutural no uso do reconhecimento fotográfico como meio de prova,https://www.conjur.com.br/2022-jan-14/limite-penal-racismo-estrutural-reconhecimento-fotografico-meio-prova/,14 de jan. de 2022,Consultor Jurídico,0.48988608,0.47572064,0.562116,True
Avaliar e punir: motoristas e passageiros relatam racismo na Uber,https://www.intercept.com.br/2022/08/10/motoristas-e-passageiros-negros-da-uber-relatam-expulsoes-notas-baixas-xingamentos-e-assedios/,10 de ago. de 2022,Intercept Brasil,0.21143547,0.4427359,0.5420995,True
Racismo algorítmico e os desafios da inteligência artificial,https://olhardigital.com.br/2022/12/22/colunistas/racismo-algoritmico-e-os-desafios-da-inteligencia-artificial/,22 de dez. de 2022,Olhar Digital,0.70249605,0.43148994,0.5704961,True
"Favelas precisam de justiça racial, não de reconhecimento facial",https://diplomatique.org.br/favelas-precisam-de-justica-racial-nao-de-reconhecimento-facial/,9 de jun. de 2022,Diplomatique,0.42329264,0.5578368,0.6373592,True
Racismo nas corporações: por que pessoas negras são mais abordadas pela polícia,https://conectas.org/noticias/racismo-nas-corporacoes-por-que-pessoas-negras-sao-mais-abordadas-pela-policia/,18 de fev. de 2022,Conectas,0.1737908,0.6693289,0.61563057,True
O que é racismo algorítmico e por que ele precisa ser discutido na escola?,https://www.fundacaotelefonicavivo.org.br/noticias/o-que-e-racismo-algoritmico-e-por-que-falar-dele-na-escola/,18 de nov. de 2022,Fundação Telefônica Vivo,0.45688367,0.43297383,0.60167253,True
Encruzilhada tecnológica: Um diálogo entre duas pessoas negras acerca da inteligência artificial e racismo,https://jornal.usp.br/artigos/encruzilhada-tecnologica-um-dialogo-entre-duas-pessoas-negras-acerca-da-inteligencia-artificial-e-racismo/,1 de set. de 2022,Jornal da USP,0.5267085,0.5975003,0.56500494,True
‘As big techs devem responder pelo racismo algorítmico’,https://www.nexojornal.com.br/entrevista/2022/03/26/as-big-techs-devem-responder-pelo-racismo-algoritmico,26 de mar. de 2022,Nexo Jornal,0.38502026,0.4006011,0.5463332,True
"Artigo | A tecnologia de reconhecimento facial em Recife, capital da “Democracia Racial”",https://www.brasildefato.com.br/2022/06/20/artigo-a-tecnologia-de-reconhecimento-facial-em-recife-capital-da-democracia-racial/,20 de jun. de 2022,Brasil de Fato,0.70367503,0.4891501,0.436117,True
Do racismo nos algoritmos ao desemprego: os desafios da mulher negra em tecnologia,"https://www.terra.com.br/byte/do-racismo-nos-algoritmos-ao-desemprego-os-desafios-da-mulher-negra-em-tecnologia,ee9e45bee07477fb14c4a92c610fbb1agr4kr963.html",25 de jul. de 2022,Terra,0.35646147,0.54634243,0.54984677,True
‘Tire Meu Rosto da Sua Mira’: reconhecimento facial pode ser mais uma ferramenta de violação de direitos,https://almapreta.com.br/sessao/cotidiano/tire-meu-rosto-da-sua-mira-reconhecimento-facial-pode-ser-mais-um-ferramenta-de-violacao-de-direitos/,24 de nov. de 2022,Alma Preta Jornalismo,0.7364395,0.3980236,0.47059506,True
Racismo digital: como as máquinas reproduzem comportamentos humanos,"https://www.em.com.br/app/noticia/diversidade/2022/03/15/noticia-diversidade,1352795/racismo-digital-como-as-maquinas-reproduzem-comportamentos-humanos.shtml",15 de mar. de 2022,Estado de Minas,0.39986175,0.43039486,0.5135826,True
(PDF) Racismo algorítmico: inteligência artificial e discriminação nas redes digitais,https://www.researchgate.net/publication/358278108_Racismo_algoritmico_inteligencia_artificial_e_discriminacao_nas_redes_digitais,4 de fev. de 2022,ResearchGate,0.5564277,0.37348968,0.5509242,True
Da necropolítica social à necropolítica digital: as mil faces do racismo algorítmico. Entrevista especial com Tarcízio Silva,https://www.ihu.unisinos.br/616901-da-necropolitica-social-a-necropolitica-digital-as-mil-faces-do-,15 de mar. de 2022,Instituto Humanitas Unisinos - IHU,0.37291333,0.46252388,0.48355016,True
"No true crime à brasileira, a vítima é sempre negra",https://piaui.folha.uol.com.br/no-true-crime-brasileira-vitima-e-sempre-negra/,18 de nov. de 2022,Revista Piauí,0.220435,0.6452837,0.4758348,True
Ação pede reconhecimento e reparação do Estado por racismo,https://www.conjur.com.br/2022-mai-15/acao-reconhecimento-reparacao-estado-racismo/,15 de mai. de 2022,Consultor Jurídico,0.250133,0.5680311,0.66943306,True
5 livros sobre as relações raciais e a população negra,https://www.nexojornal.com.br/5-livros-sobre-as-relacoes-raciais-e-a-populacao-negra,16 de abr. de 2022,Nexo Jornal,0.16288854,0.82524276,0.7329366,True
Músico negro é preso injustamente pela segunda vez em Niterói (RJ),https://www.brasildefato.com.br/2022/08/24/musico-negro-e-preso-injustamente-pela-segunda-vez-em-niteroi-rj/,24 de ago. de 2022,Brasil de Fato,0.17693642,0.51622045,0.44886717,True
Foto de youtuber negro aparece em banco de imagens de reconhecimento da polícia,https://noticiapreta.com.br/foto-de-youtuber-negro-aparece-em-banco-de-imagens-de-reconhecimento-da-policia%EF%BF%BC/,22 de dez. de 2022,Notícia Preta,0.40328822,0.4581074,0.36340824,True
"Com mais de mil prisões na BA, sistema de reconhecimento facial é criticado por 'racismo algorítmico'; inocente ficou preso por 26 dias",https://g1.globo.com/ba/bahia/noticia/2023/09/01/com-mais-de-mil-prisoes-na-ba-sistema-de-reconhecimento-facial-e-criticado-por-racismo-algoritmico-inocente-ficou-preso-por-26-dias.ghtml,1 de set. de 2023,G1,0.50274855,0.37615743,0.5214069,True
Reconhecimento facial: prisões no Carnaval reacendem o debate de uma tecnologia com altas taxas de erros,https://revistaafirmativa.com.br/reconhecimento-facial-prisoes-no-carnaval-reacendem-o-debate-de-uma-tecnologia-com-altas-taxas-de-erros/,3 de mar. de 2023,Revista Afirmativa,0.59788656,0.35117367,0.4643094,True
RJ: Jovem negro acusado por reconhecimento facial é inocentado pela terceira vez,https://www.brasildefato.com.br/2023/10/06/rj-jovem-negro-acusado-por-reconhecimento-facial-e-inocentado-pela-terceira-vez/,6 de out. de 2023,Brasil de Fato,0.527311,0.5499245,0.49553466,True
SP: Câmera de identificação facial é vetada por risco de prática racista [18/05/2023],https://noticias.uol.com.br/politica/ultimas-noticias/2023/05/18/tribunal-suspense-cameras-reconhecimento-facial-sp.htm,18 de mai. de 2023,UOL Notícias,0.73498005,0.59459543,0.5861006,True
Reconhecimento facial está presente em todos os estados do Brasil,https://agenciabrasil.ebc.com.br/geral/noticia/2023-08/reconhecimento-facial-esta-presente-em-todos-os-estados-do-brasil,31 de ago. de 2023,Agência Brasil,0.75655985,0.5451819,0.20095208,True
Reconhecimento facial e o racismo na segurança pública do País,https://summitmobilidade.estadao.com.br/compartilhando-o-caminho/reconhecimento-facial-e-o-racismo-na-seguranca-publica-do-pais/,16 de jun. de 2023,Summit Mobilidade,0.55980885,0.4986353,0.6146075,True
STJ absolve homem negro que foi condenado com base só em reconhecimento facial,https://www.jota.info/justica/stj-absolve-homem-negro-que-foi-condenado-com-base-so-em-reconhecimento-facial,11 de mai. de 2023,JOTA Info,0.38996822,0.47424835,0.463847,True
"Erros no reconhecimento de pessoas presas recaem sobre negros, diz estudo",https://www.cnj.jus.br/erros-no-reconhecimento-de-pessoas-presas-recaem-sobre-negros-diz-estudo/,20 de abr. de 2023,Portal CNJ,0.3127687,0.69409156,0.5694683,True
Racismo algorítmico e representatividade negra na TI,https://www.tecmundo.com.br/mercado/274379-racismo-algoritmico-representatividade-negra-ti.htm,30 de nov. de 2023,TecMundo,0.38488364,0.6849539,0.75717443,True
A Inteligência Artificial é racista? Instituto lança campanha e alerta,https://desinformante.com.br/inteligencia-artificial-racista-campanha/,30 de out. de 2023,desinformante,0.62984836,0.42040253,0.5575348,True
Ativistas negros evangélicos buscam reconhecimento e lutam contra o racismo,https://jornal.usp.br/noticias/ativistas-negros-evangelicos-buscam-reconhecimento-e-lutam-contra-o-racismo/,6 de mar. de 2023,Jornal da USP,0.15009707,0.6786277,0.55962765,True
'O que essa tecnologia está fazendo com a história?': artistas negras apontam viés racista em inteligência artificial,https://oglobo.globo.com/cultura/noticia/2023/07/09/o-que-essa-tecnologia-esta-fazendo-com-a-historia-artistas-negras-apontam-vies-racista-em-inteligencia-artificial.ghtml,9 de jul. de 2023,O Globo,0.4299139,0.5732776,0.5154389,True
Maior presença de negros no país reflete reconhecimento racial,https://agenciabrasil.ebc.com.br/geral/noticia/2023-12/maior-presenca-de-negros-no-pais-reflete-reconhecimento-racial,24 de dez. de 2023,Agência Brasil,0.28085646,0.78099877,0.6943142,True
Colonialismo Digital: os avanços tecnológicos e racismo no algoritmo – Parte 2,https://www.brasildefato.com.br/colunista/ana-dindara/2023/01/30/colonialismo-digital-os-avancos-tecnologicos-e-racismo-no-algoritmo-parte-2/,30 de jan. de 2023,Brasil de Fato,0.40918028,0.41276693,0.4532299,True
"Após ter imagem gerada por inteligência artificial com uma arma em favela, deputada do Rio denuncia: 'racismo algorítmico'",https://oglobo.globo.com/rio/noticia/2023/10/26/apos-ter-imagem-gerada-por-inteligencia-artificial-com-uma-arma-em-favela-deputada-do-rio-denuncia-racismo-algoritmico.ghtml,26 de out. de 2023,O Globo,0.5682688,0.42573187,0.48367202,True
Mulheres negras pela transformação do sistema de justiça,https://www.generonumero.media/artigos/mulheres-negras-justica/,30 de out. de 2023,Gênero e Número,0.15562047,0.6587772,0.58876437,True
"É inaceitável que uma pessoa negra passe dias presa por erro tecnológico, diz intelectual americana",https://www1.folha.uol.com.br/tec/2023/12/e-inaceitavel-que-uma-pessoa-negra-passe-dias-presa-por-erro-tecnologico-diz-intelectual-americana.shtml,12 de dez. de 2023,Folha de S.Paulo,0.20136416,0.5413543,0.4527628,True
Deputada denuncia ‘racismo algorítmico’ após IA gerar imagem com arma em uma favela,https://www.cartacapital.com.br/cartaexpressa/deputada-denuncia-racismo-algoritmico-apos-ia-gerar-imagem-com-arma-em-uma-favela/,26 de out. de 2023,CartaCapital,0.48177433,0.39997742,0.55002034,True
Homem negro é preso após erro em tecnologia de reconhecimento facial,https://www.uol.com.br/tilt/noticias/redacao/2023/01/06/homem-negro-e-preso-apos-erro-em-tecnologia-de-reconhecimento-facial.htm,6 de jan. de 2023,UOL,0.6120359,0.5378342,0.40649265,True
Deputada denuncia ‘racismo algorítmico’ após IA criar imagem dela armada,https://www.correiobraziliense.com.br/politica/2023/10/5137954-deputada-denuncia-racismo-algoritmico-apos-ia-criar-imagem-dela-armada.html,26 de out. de 2023,Correio Braziliense,0.4534542,0.34177732,0.51577234,True
Representatividade das pessoas negras no mercado consumidor,https://seudireito.proteste.org.br/representatividade-das-pessoas-negras-no-mercado-consumidor/,30 de mai. de 2023,www.proteste.org.br,0.30318415,0.7827855,0.5518636,True
"Reconhecimento facial endossa preconceito algorítmico, afirmam especialistas",https://dplnews.com/reconhecimento-facial-endossa-preconceito-algoritmico-afirmam-especialistas/,30 de jun. de 2023,DPL News,0.76027274,0.3395511,0.4688998,True
Feia x bonita: como o racismo algorítmico impacta imagem de mulheres negras na internet,"https://www.terra.com.br/nos/feia-x-bonita-como-o-racismo-algoritmico-impacta-imagem-de-mulheres-negras-na-internet,feb9a52f449c02dd8016e3882767d89cdcs49k8w.html",28 de jul. de 2023,Terra,0.36629763,0.54732627,0.5656853,True
O racismo agravado pelo uso de câmeras e IA na segurança pública,https://www.cartacapital.com.br/opiniao/o-racismo-agravado-pelo-uso-de-cameras-e-ia-na-seguranca-publica/,30 de jul. de 2024,CartaCapital,0.36520016,0.44558817,0.5306459,True
Reconhecimento facial: erros expõem falta de transparência e viés racista,https://noticias.uol.com.br/cotidiano/ultimas-noticias/2024/04/28/reconhecimento-facial-erros-falta-de-transparencia.htm,28 de abr. de 2024,UOL Notícias,0.7058284,0.5435897,0.5955194,True
Sistema de reconhecimento facial para prender tem viés racista e gera erros,https://mpmt.mp.br/portalcao/news/1217/134418/sistema-de-reconhecimento-facial-para-prender-tem-vies-racista-e-gera-erros/112,25 de jan. de 2024,Ministério Público do Estado de Mato Grosso,0.6343305,0.469314,0.5942879,True
Erro em reconhecimento facial constrange psicóloga em conferência,https://defensoria.rj.def.br/noticia/detalhes/29955-Erro-em-reconhecimento-facial-constrange-psicologa-em-conferencia,12 de jul. de 2024,Defensoria Pública do Rio de Janeiro,0.6803212,0.3339712,0.4152112,True
Tecnologias de reconhecimento racial: qual face se busca criminalizar?,https://diplomatique.org.br/tecnologias-de-reconhecimento-racial-qual-face-se-busca-criminalizar/,13 de jun. de 2024,Diplomatique,0.37954032,0.52860713,0.6293113,True
"“Reconhecimento facial é falho e racista”, denuncia deputada Linda Brasil",https://al.se.leg.br/reconhecimento-facial-e-falho-e-racista-denuncia-deputada-linda-brasil/,15 de abr. de 2024,Assembleia Legislativa de Sergipe,0.62277484,0.55246437,0.5683958,True
Inteligência artificial: mulheres negras sofrem mais erros em abordagens de reconhecimento facial do que brancos,https://g1.globo.com/podcast/o-assunto/noticia/2024/02/15/inteligencia-artificial-mulheres-negras-sofrem-mais-erros-em-abordagens-de-reconhecimento-facial-do-que-brancos.ghtml,15 de fev. de 2024,G1,0.62236524,0.50021255,0.44346413,True
"Reconhecimento facial têm alto índice de erro e viés racista e transfóbico, dizem especialistas",https://ponte.org/reconhecimento-facial-tem-alto-indice-de-erro-e-vies-racista-e-transfobico-dizem-especialistas/,6 de nov. de 2024,Ponte Jornalismo,0.633865,0.4530655,0.46530092,True
Especialistas alertam para o risco de racismo no uso de reconhecimento facial durante o carnaval,https://marcozero.org/especialistas-alertam-para-o-risco-de-racismo-no-uso-de-reconhecimento-facial-durante-o-carnaval/,1 de fev. de 2024,Marco Zero Conteúdo,0.6471821,0.4657126,0.4641776,True
G20 Social: racismos algorítmico e ambiental são destaque no 1º dia,https://agenciabrasil.ebc.com.br/direitos-humanos/noticia/2024-11/g20-social-racismos-algoritmico-e-ambiental-sao-destaque-no-1o-dia,14 de nov. de 2024,Agência Brasil,0.3161019,0.4930972,0.60150635,True
Mulheres negras sofrem mais erros em abordagens de reconhecimento facial do que brancos,http://nosmulheresdaperiferia.com.br/mulheres-negras-sofrem-mais-erros-em-abordagens-de-reconhecimento-facial-do-que-brancos/,4 de mar. de 2024,"Nós, mulheres da periferia",0.56230575,0.5406207,0.46240902,True
"Abordagens por reconhecimento facial têm 10% de falsos positivos, diz PM na Alerj",https://www.brasildefato.com.br/2024/09/04/abordagens-por-reconhecimento-facial-tem-10-de-falsos-positivos-diz-pm-na-alerj/,4 de set. de 2024,Brasil de Fato,0.6975233,0.32764405,0.5187399,True
Carnaval do Recife será usado para polícia testar ferramenta racista de reconhecimento facial,https://www.esquerdadiario.com.br/Carnaval-do-Recife-sera-usado-para-policia-testar-ferramenta-racista-de-reconhecimento-facial,30 de jan. de 2024,Esquerda Diário,0.51959515,0.4170493,0.44515854,True
Reconhecimento facial: um filme de terror para os negros brasileiros,https://www.metropoles.com/colunas/rodrigo-franca/reconhecimento-facial-um-filme-de-terror-para-os-negros-brasileiros,23 de abr. de 2024,Metrópoles,0.66761065,0.68122125,0.49731314,True
Armadilhas do reconhecimento facial,https://fastcompanybrasil.com/coluna/armadilhas-do-reconhecimento-facial/,25 de jan. de 2024,Fast Company Brasil,0.96280515,0.47707576,0.37460002,True
